"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare","combined","fixed"
"sp108","PR50",0,"PR",50,"ep","presente","membranacea",0.0367142857,9,"rare",-7.59049234546589,-7.47881534457416
"sp108","GR200",13,"GR",200,"ep","presente","membranacea",0.1438571429,10,"rare",2.59831103732727,-7.42241707844201
"sp108","MR200",0,"MR",200,"ep","presente","membranacea",0.1438571429,11,"rare",-6.59850827956664,-7.34730779040143
"sp108","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,12,"rare",-7.76006568917756,-7.46301643267083
"sp108","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,13,"rare",-7.59074659577286,-7.42262004433381
"sp108","MR400",4,"MR",400,"ep","presente","membranacea",0.2867142857,14,"rare",1.2867597875614,-7.54383846150967
"sp108","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,15,"rare",-7.31726592510298,-7.45579914230514
"sp108","GR600",7,"GR",600,"ep","presente","membranacea",0.4295714286,16,"rare",1.89880041915521,-7.4198477411486
"sp108","MR600",0,"MR",600,"ep","presente","membranacea",0.4295714286,17,"rare",-6.96489246741314,-7.44027130810104
"sp108","PR600",0,"PR",600,"ep","presente","membranacea",0.4295714286,18,"rare",-6.85413388542905,-7.41334862094792
"sp108","GR800",0,"GR",800,"ep","presente","membranacea",0.5724285714,19,"rare",-7.5719942252401,-7.48701960555801
"sp108","MR800",0,"MR",800,"ep","presente","membranacea",0.5724285714,20,"rare",-7.50890098544971,-7.40082593648936
"sp108","PR800",0,"PR",800,"ep","presente","membranacea",0.5724285714,21,"rare",-7.31894821268294,-7.38326009278179
"sp108","GR1000",0,"GR",1000,"ep","presente","membranacea",0.7152857143,22,"rare",-7.37604608230119,-7.39780636702029
"sp108","MR1000",0,"MR",1000,"ep","presente","membranacea",0.7152857143,23,"rare",-6.86911285502842,-7.4518976145702
"sp108","PR1000",5,"PR",1000,"ep","presente","membranacea",0.7152857143,24,"rare",1.59044775461653,-7.39892517944701
"sp108","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,25,"rare",-7.67073361071929,-7.40562081518441
"sp108","MR1200",0,"MR",1200,"ep","presente","membranacea",0.8581428571,26,"rare",-7.50901170919126,-7.40861367071505
"sp108","PR1200",0,"PR",1200,"ep","presente","membranacea",0.8581428571,27,"rare",-7.51807549360708,-7.51621442624499
"sp108","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,28,"rare",-7.12200122546041,-7.35789070323367
"sp108","MR1400",0,"MR",1400,"ep","presente","membranacea",1.001,29,"rare",-7.55004021554808,-7.41011205597273
"sp108","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,30,"rare",-7.31642573027196,-7.41469599196484
"sp112","GR00",0,"GR",0,"ter","presente","membranacea",0.001,1,"rare",-7.67443414027777,-7.36362537318994
"sp112","MR00",0,"MR",0,"ter","presente","membranacea",0.001,2,"rare",-7.31097327976226,-7.42463686820487
"sp112","PR00",0,"PR",0,"ter","presente","membranacea",0.001,3,"rare",-7.29083809092222,-7.46480445146157
"sp112","GR010",0,"GR",10,"ter","presente","membranacea",0.0081428571,4,"rare",-7.60252686277893,-7.33923097911515
"sp112","MR010",23,"MR",10,"ter","presente","membranacea",0.0081428571,5,"rare",3.10987255274271,-7.41016119793041
"sp112","PR010",0,"PR",10,"ter","presente","membranacea",0.0081428571,6,"rare",-7.49010396326087,-7.40952803352018
"sp112","GR50",0,"GR",50,"ter","presente","membranacea",0.0367142857,7,"rare",-7.56218750183791,-7.39402406053085
"sp112","MR50",0,"MR",50,"ter","presente","membranacea",0.0367142857,8,"rare",-8.00547164846725,-7.41239734653665
"sp112","PR50",0,"PR",50,"ter","presente","membranacea",0.0367142857,9,"rare",-7.781627028597,-7.4438380438066
"sp112","GR200",0,"GR",200,"ter","presente","membranacea",0.1438571429,10,"rare",-7.45012260683541,-7.41050367529229
"sp112","MR200",0,"MR",200,"ter","presente","membranacea",0.1438571429,11,"rare",-7.74122313531516,-7.50435788922891
"sp112","PR200",0,"PR",200,"ter","presente","membranacea",0.1438571429,12,"rare",-7.69108716140943,-7.43730209199482
"sp112","GR400",0,"GR",400,"ter","presente","membranacea",0.2867142857,13,"rare",-7.48072467758974,-7.4199286487651
"sp112","MR400",0,"MR",400,"ter","presente","membranacea",0.2867142857,14,"rare",-7.91972979692642,-7.40978747738002
"sp112","PR400",0,"PR",400,"ter","presente","membranacea",0.2867142857,15,"rare",-7.20548678076632,-7.41684523312155
"sp112","GR600",0,"GR",600,"ter","presente","membranacea",0.4295714286,16,"rare",-7.54577097158892,-7.4916356675856
"sp112","MR600",0,"MR",600,"ter","presente","membranacea",0.4295714286,17,"rare",-7.06938895494664,-7.4693864800216
"sp112","PR600",0,"PR",600,"ter","presente","membranacea",0.4295714286,18,"rare",-7.65985634363721,-7.45715503159187
"sp112","GR800",0,"GR",800,"ter","presente","membranacea",0.5724285714,19,"rare",-7.42583668417052,-7.34535272011205
"sp112","MR800",0,"MR",800,"ter","presente","membranacea",0.5724285714,20,"rare",-7.49161264050197,-7.38082239373894
"sp112","PR800",0,"PR",800,"ter","presente","membranacea",0.5724285714,21,"rare",-7.71257026962824,-7.47476598029579
"sp112","GR1000",0,"GR",1000,"ter","presente","membranacea",0.7152857143,22,"rare",-7.73229409123803,-7.44067360948182
"sp112","MR1000",0,"MR",1000,"ter","presente","membranacea",0.7152857143,23,"rare",-6.94387916640605,-7.42376366904444
"sp112","PR1000",0,"PR",1000,"ter","presente","membranacea",0.7152857143,24,"rare",-7.40982556612664,-7.47712660943705
"sp112","GR1200",0,"GR",1200,"ter","presente","membranacea",0.8581428571,25,"rare",-7.70522921636572,-7.45309628721634
"sp112","MR1200",0,"MR",1200,"ter","presente","membranacea",0.8581428571,26,"rare",-7.72870155854581,-7.42699223188881
"sp112","PR1200",0,"PR",1200,"ter","presente","membranacea",0.8581428571,27,"rare",-7.61315593002796,-7.4486466115098
"sp112","GR1400",0,"GR",1400,"ter","presente","membranacea",1.001,28,"rare",-7.11073000228407,-7.4244415398864
"sp112","MR1400",0,"MR",1400,"ter","presente","membranacea",1.001,29,"rare",-7.35008193502401,-7.44589287693475
"sp112","PR1400",0,"PR",1400,"ter","presente","membranacea",1.001,30,"rare",-7.23135706908127,-7.38254040132372
"sp113","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,1,"rare",-7.33266285527439,-7.41171565422983
"sp113","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,2,"rare",-6.80078501523917,-7.38060639326654
"sp113","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,3,"rare",-7.67169534959471,-7.42826900143492
"sp113","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,4,"rare",-7.06675561227343,-7.42311146966819
"sp113","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,5,"rare",-7.09272865476989,-7.45766549521271
"sp113","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,6,"rare",-7.38485837283155,-7.45712540984192
"sp113","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,7,"rare",-7.14906279055662,-7.46747198979238
"sp113","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,8,"rare",-7.62476215629677,-7.37352883709151
"sp113","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,9,"rare",-7.33691962934265,-7.439257802696
"sp113","GR200",7,"GR",200,"ter","ausente","coriacea",0.1438571429,10,"rare",1.93124990245167,-7.44491391227924
"sp113","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,11,"rare",-7.28835492094138,-7.44129359309923
"sp113","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,12,"rare",-7.77918954397015,-7.46228290689915
"sp113","GR400",8,"GR",400,"ter","ausente","coriacea",0.2867142857,13,"rare",2.03534715217598,-7.46847100510629
"sp113","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,14,"rare",-7.73960419270127,-7.35788753534001
"sp113","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,15,"rare",-7.54287193361993,-7.44457906750731
"sp113","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,16,"rare",-7.66728679239494,-7.42878753978705
"sp113","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,17,"rare",-7.01140300817523,-7.4665094503609
"sp113","PR600",2,"PR",600,"ter","ausente","coriacea",0.4295714286,18,"rare",0.587279904713607,-7.4744717114781
"sp113","GR800",30,"GR",800,"ter","ausente","coriacea",0.5724285714,19,"rare",3.3632165377515,-7.46175918613958
"sp113","MR800",42,"MR",800,"ter","ausente","coriacea",0.5724285714,20,"rare",3.7095460697178,-7.35584730781082
"sp113","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,21,"rare",-7.91086893091356,-7.44651760350392
"sp113","GR1000",0,"GR",1000,"ter","ausente","coriacea",0.7152857143,22,"rare",-7.36925812203214,-7.49309003743233
"sp113","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,23,"rare",-7.25759174769233,-7.43931113513453
"sp113","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,24,"rare",-7.36756571837919,-7.39409652722389
"sp113","GR1200",0,"GR",1200,"ter","ausente","coriacea",0.8581428571,25,"rare",-7.59462866701805,-7.47730771107136
"sp113","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,26,"rare",-7.66960215332204,-7.38775533308502
"sp113","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,27,"rare",-7.5799747647494,-7.38345330823247
"sp113","GR1400",0,"GR",1400,"ter","ausente","coriacea",1.001,28,"rare",-7.77562913153457,-7.51516144687631
"sp113","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,29,"rare",-7.22563228408401,-7.4739092227039
"sp113","PR1400",0,"PR",1400,"ter","ausente","coriacea",1.001,30,"rare",-7.58509661303813,-7.40800054116901
"sp114","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-7.1690521805157,-7.41929248987483
"sp114","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-7.40794714551102,-7.48464071304768
"sp114","PR00",2,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",0.576943573622769,-7.41452855161926
"sp114","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",-7.15595898250333,-7.4710259524651
"sp114","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-8.31245197555251,-7.43971065613359
"sp114","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-7.82135910023888,-7.32992321587514
"sp114","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-7.67582670391366,-7.41956907319208
"sp114","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-7.31383429121834,-7.41229264539161
"sp114","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.39473355067005,-7.43595822312504
"sp114","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,10,"rare",-7.02073405948638,-7.44358412518724
"sp114","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,11,"rare",-7.43114046121692,-7.42718985515983
"sp114","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,12,"rare",-7.28791846587613,-7.38551368407854
"sp114","GR400",0,"GR",400,"ter","ausente","membranacea",0.2867142857,13,"rare",-6.94230430994425,-7.38976781245512
"sp114","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,14,"rare",-6.83524919135407,-7.4162960389024
"sp114","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,15,"rare",-7.2845233092033,-7.44810272924844
"sp114","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,16,"rare",-7.06972665610702,-7.36132558052908
"sp114","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,17,"rare",-7.83507185719114,-7.47037161625369
"sp114","PR600",0,"PR",600,"ter","ausente","membranacea",0.4295714286,18,"rare",-7.7608132862621,-7.43836210253161
"sp114","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,19,"rare",-7.71444937606727,-7.38147278623109
"sp114","MR800",0,"MR",800,"ter","ausente","membranacea",0.5724285714,20,"rare",-6.48262995032308,-7.45510175895417
"sp114","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,21,"rare",-7.517023257822,-7.36924138776829
"sp114","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,22,"rare",-7.72660485506931,-7.37681426214269
"sp114","MR1000",0,"MR",1000,"ter","ausente","membranacea",0.7152857143,23,"rare",-7.31447475146416,-7.47948442995037
"sp114","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,24,"rare",-8.03780531867153,-7.49600906393398
"sp114","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,25,"rare",-7.11354289645174,-7.38086533870484
"sp114","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,26,"rare",-7.34413596193382,-7.50498910437344
"sp114","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,27,"rare",-7.76955065160688,-7.39050893369492
"sp114","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,28,"rare",-7.68700191533119,-7.35966125247554
"sp114","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,29,"rare",-7.28412624842845,-7.40067336964144
"sp114","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,30,"rare",-7.33550182594417,-7.50033409862353
"sp116","GR00",0,"GR",0,"ep","presente","membranacea",0.001,1,"rare",-7.17202881773157,-7.40049080384233
"sp116","MR00",0,"MR",0,"ep","presente","membranacea",0.001,2,"rare",-7.25206130364689,-7.47232438326647
"sp116","PR00",0,"PR",0,"ep","presente","membranacea",0.001,3,"rare",-7.28621610140963,-7.3816709697846
"sp116","GR010",0,"GR",10,"ep","presente","membranacea",0.0081428571,4,"rare",-7.39325393372948,-7.45351726931696
"sp116","MR010",0,"MR",10,"ep","presente","membranacea",0.0081428571,5,"rare",-7.71881830719829,-7.41883822876357
"sp116","PR010",0,"PR",10,"ep","presente","membranacea",0.0081428571,6,"rare",-7.43439190047037,-7.45179279792408
"sp116","GR50",0,"GR",50,"ep","presente","membranacea",0.0367142857,7,"rare",-7.08308894107405,-7.41344704559449
"sp116","MR50",0,"MR",50,"ep","presente","membranacea",0.0367142857,8,"rare",-7.37476585167056,-7.40018491114855
"sp116","PR50",1,"PR",50,"ep","presente","membranacea",0.0367142857,9,"rare",-0.157856963431451,-7.48502963013564
"sp116","GR200",1,"GR",200,"ep","presente","membranacea",0.1438571429,10,"rare",-0.116618011636445,-7.45911878490541
"sp116","MR200",1,"MR",200,"ep","presente","membranacea",0.1438571429,11,"rare",-0.115451792002018,-7.43809331672481
"sp116","PR200",0,"PR",200,"ep","presente","membranacea",0.1438571429,12,"rare",-7.82329958857119,-7.41570185609536
"sp116","GR400",0,"GR",400,"ep","presente","membranacea",0.2867142857,13,"rare",-6.91055977602542,-7.41569898451669
"sp116","MR400",0,"MR",400,"ep","presente","membranacea",0.2867142857,14,"rare",-7.66367848517258,-7.40354278752431
"sp116","PR400",0,"PR",400,"ep","presente","membranacea",0.2867142857,15,"rare",-7.54869164839306,-7.35459622288882
"sp116","GR600",0,"GR",600,"ep","presente","membranacea",0.4295714286,16,"rare",-7.03271330725947,-7.4256050589827
"sp116","MR600",4,"MR",600,"ep","presente","membranacea",0.4295714286,17,"rare",1.34558428330582,-7.41028438474451
"sp116","PR600",4,"PR",600,"ep","presente","membranacea",0.4295714286,18,"rare",1.37077891882729,-7.38684172447314
"sp116","GR800",1,"GR",800,"ep","presente","membranacea",0.5724285714,19,"rare",-0.199763549597587,-7.39602881935412
"sp116","MR800",4,"MR",800,"ep","presente","membranacea",0.5724285714,20,"rare",1.35079965010098,-7.41505525730611
"sp116","PR800",7,"PR",800,"ep","presente","membranacea",0.5724285714,21,"rare",1.93117612172717,-7.42036001358542
"sp116","GR1000",13,"GR",1000,"ep","presente","membranacea",0.7152857143,22,"rare",2.53215107542614,-7.43479421147901
"sp116","MR1000",1,"MR",1000,"ep","presente","membranacea",0.7152857143,23,"rare",-0.125897503157217,-7.4027453909726
"sp116","PR1000",11,"PR",1000,"ep","presente","membranacea",0.7152857143,24,"rare",2.34589136537528,-7.42119595970547
"sp116","GR1200",0,"GR",1200,"ep","presente","membranacea",0.8581428571,25,"rare",-7.52607253629482,-7.48150597402065
"sp116","MR1200",8,"MR",1200,"ep","presente","membranacea",0.8581428571,26,"rare",2.07594192532141,-7.33595993423092
"sp116","PR1200",4,"PR",1200,"ep","presente","membranacea",0.8581428571,27,"rare",1.43661250595597,-7.42839723761506
"sp116","GR1400",0,"GR",1400,"ep","presente","membranacea",1.001,28,"rare",-7.43638143993407,-7.44967718581096
"sp116","MR1400",5,"MR",1400,"ep","presente","membranacea",1.001,29,"rare",1.48800449772545,-7.41701925458364
"sp116","PR1400",0,"PR",1400,"ep","presente","membranacea",1.001,30,"rare",-7.21552405621399,-7.37574709435638
"sp118","GR00",0,"GR",0,"ep","presente","coriacea",0.001,1,"rare",-8.36462004881059,-7.43109193947181
"sp118","MR00",0,"MR",0,"ep","presente","coriacea",0.001,2,"rare",-7.38430309699204,-7.39081595501417
"sp118","PR00",3,"PR",0,"ep","presente","coriacea",0.001,3,"rare",1.06566341914974,-7.40525862049462
"sp118","GR010",0,"GR",10,"ep","presente","coriacea",0.0081428571,4,"rare",-7.5964245933487,-7.41629766209183
"sp118","MR010",0,"MR",10,"ep","presente","coriacea",0.0081428571,5,"rare",-7.33022089579029,-7.54929250252359
"sp118","PR010",0,"PR",10,"ep","presente","coriacea",0.0081428571,6,"rare",-7.96274338830136,-7.43490717951348
"sp118","GR50",0,"GR",50,"ep","presente","coriacea",0.0367142857,7,"rare",-7.77742488623183,-7.36485799790792
"sp118","MR50",0,"MR",50,"ep","presente","coriacea",0.0367142857,8,"rare",-7.42649757247807,-7.38495399358994
"sp118","PR50",0,"PR",50,"ep","presente","coriacea",0.0367142857,9,"rare",-7.08647447073603,-7.40081808316432
"sp118","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,10,"rare",-8.17534798085842,-7.48607847517926
"sp118","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,11,"rare",-7.56472961916959,-7.40123081010442
"sp118","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,12,"rare",-7.68096311220948,-7.3959093207746
"sp118","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,13,"rare",-7.2770996616574,-7.49387501433076
"sp118","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,14,"rare",-7.51713414887111,-7.38727111680492
"sp118","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,15,"rare",-7.78413450646492,-7.37482206548277
"sp118","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,16,"rare",-6.95783184560146,-7.45833297461307
"sp118","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,17,"rare",-7.21297840202637,-7.45018219532088
"sp118","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,18,"rare",-7.82837854717131,-7.43846421829771
"sp118","GR800",0,"GR",800,"ep","presente","coriacea",0.5724285714,19,"rare",-7.31925436581019,-7.45932701030423
"sp118","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,20,"rare",-7.37583226212991,-7.36061828918898
"sp118","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,21,"rare",-6.90809722906915,-7.46110445499322
"sp118","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,22,"rare",-7.05521022709821,-7.37228012770245
"sp118","MR1000",0,"MR",1000,"ep","presente","coriacea",0.7152857143,23,"rare",-7.75275510663231,-7.43161674658755
