area_code,species,abundance,mountain,altitude,life_form,indumentum,thickness,alt_std
GR010,sp149,0,GR,10,ter,NA,NA,0.0081428571
MR010,sp149,0,MR,10,ter,NA,NA,0.0081428571
PR010,sp149,0,PR,10,ter,NA,NA,0.0081428571
GR50,sp149,0,GR,50,ter,NA,NA,0.0367142857
MR50,sp149,3,MR,50,ter,NA,NA,0.0367142857
PR50,sp149,29,PR,50,ter,NA,NA,0.0367142857
GR200,sp149,0,GR,200,ter,NA,NA,0.1438571429
MR200,sp149,0,MR,200,ter,NA,NA,0.1438571429
PR200,sp149,0,PR,200,ter,NA,NA,0.1438571429
GR400,sp149,0,GR,400,ter,NA,NA,0.2867142857
MR400,sp149,0,MR,400,ter,NA,NA,0.2867142857
PR400,sp149,0,PR,400,ter,NA,NA,0.2867142857
GR600,sp149,0,GR,600,ter,NA,NA,0.4295714286
MR600,sp149,0,MR,600,ter,NA,NA,0.4295714286
PR600,sp149,0,PR,600,ter,NA,NA,0.4295714286
GR800,sp149,0,GR,800,ter,NA,NA,0.5724285714
MR800,sp149,0,MR,800,ter,NA,NA,0.5724285714
PR800,sp149,0,PR,800,ter,NA,NA,0.5724285714
GR1000,sp149,0,GR,1000,ter,NA,NA,0.7152857143
MR1000,sp149,0,MR,1000,ter,NA,NA,0.7152857143
PR1000,sp149,0,PR,1000,ter,NA,NA,0.7152857143
GR1200,sp149,0,GR,1200,ter,NA,NA,0.8581428571
MR1200,sp149,0,MR,1200,ter,NA,NA,0.8581428571
PR1200,sp149,0,PR,1200,ter,NA,NA,0.8581428571
GR1400,sp149,0,GR,1400,ter,NA,NA,1.001
MR1400,sp149,0,MR,1400,ter,NA,NA,1.001
PR1400,sp149,0,PR,1400,ter,NA,NA,1.001
GR00,sp150,0,GR,0,ter,presente,membranacea,0.001
MR00,sp150,0,MR,0,ter,presente,membranacea,0.001
PR00,sp150,0,PR,0,ter,presente,membranacea,0.001
GR010,sp150,6,GR,10,ter,presente,membranacea,0.0081428571
MR010,sp150,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp150,3,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp150,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp150,0,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp150,0,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp150,0,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp150,0,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp150,0,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp150,0,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp150,0,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp150,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp150,0,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp150,0,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp150,0,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp150,0,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp150,0,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp150,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp150,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp150,0,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp150,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp150,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp150,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp150,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp150,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp150,0,MR,1400,ter,presente,membranacea,1.001
PR1400,sp150,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp151,0,GR,0,ter,presente,coriacea,0.001
MR00,sp151,0,MR,0,ter,presente,coriacea,0.001
PR00,sp151,0,PR,0,ter,presente,coriacea,0.001
GR010,sp151,0,GR,10,ter,presente,coriacea,0.0081428571
MR010,sp151,0,MR,10,ter,presente,coriacea,0.0081428571
PR010,sp151,0,PR,10,ter,presente,coriacea,0.0081428571
GR50,sp151,0,GR,50,ter,presente,coriacea,0.0367142857
MR50,sp151,0,MR,50,ter,presente,coriacea,0.0367142857
PR50,sp151,229,PR,50,ter,presente,coriacea,0.0367142857
GR200,sp151,0,GR,200,ter,presente,coriacea,0.1438571429
MR200,sp151,0,MR,200,ter,presente,coriacea,0.1438571429
PR200,sp151,190,PR,200,ter,presente,coriacea,0.1438571429
GR400,sp151,0,GR,400,ter,presente,coriacea,0.2867142857
MR400,sp151,0,MR,400,ter,presente,coriacea,0.2867142857
PR400,sp151,0,PR,400,ter,presente,coriacea,0.2867142857
GR600,sp151,0,GR,600,ter,presente,coriacea,0.4295714286
MR600,sp151,0,MR,600,ter,presente,coriacea,0.4295714286
PR600,sp151,0,PR,600,ter,presente,coriacea,0.4295714286
GR800,sp151,0,GR,800,ter,presente,coriacea,0.5724285714
MR800,sp151,0,MR,800,ter,presente,coriacea,0.5724285714
PR800,sp151,0,PR,800,ter,presente,coriacea,0.5724285714
GR1000,sp151,0,GR,1000,ter,presente,coriacea,0.7152857143
MR1000,sp151,0,MR,1000,ter,presente,coriacea,0.7152857143
PR1000,sp151,0,PR,1000,ter,presente,coriacea,0.7152857143
GR1200,sp151,0,GR,1200,ter,presente,coriacea,0.8581428571
MR1200,sp151,0,MR,1200,ter,presente,coriacea,0.8581428571
PR1200,sp151,0,PR,1200,ter,presente,coriacea,0.8581428571
GR1400,sp151,0,GR,1400,ter,presente,coriacea,1.001
MR1400,sp151,0,MR,1400,ter,presente,coriacea,1.001
PR1400,sp151,0,PR,1400,ter,presente,coriacea,1.001
GR00,sp152,0,GR,0,ter,presente,membranacea,0.001
MR00,sp152,0,MR,0,ter,presente,membranacea,0.001
PR00,sp152,0,PR,0,ter,presente,membranacea,0.001
GR010,sp152,0,GR,10,ter,presente,membranacea,0.0081428571
MR010,sp152,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp152,0,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp152,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp152,0,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp152,0,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp152,0,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp152,0,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp152,0,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp152,0,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp152,0,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp152,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp152,0,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp152,0,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp152,0,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp152,0,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp152,0,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp152,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp152,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp152,1,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp152,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp152,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp152,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp152,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp152,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp152,0,MR,1400,ter,presente,membranacea,1.001
PR1400,sp152,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp153,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp153,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp153,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp153,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp153,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp153,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp153,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp153,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp153,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp153,71,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp153,5,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp153,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp153,89,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp153,20,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp153,6,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp153,9,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp153,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp153,82,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp153,342,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp153,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp153,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp153,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp153,103,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp153,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp153,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp153,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp153,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp153,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp153,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp153,21,PR,1400,ep,ausente,membranacea,1.001
GR00,sp154,0,GR,0,ep,presente,membranacea,0.001
MR00,sp154,0,MR,0,ep,presente,membranacea,0.001
PR00,sp154,0,PR,0,ep,presente,membranacea,0.001
GR010,sp154,37,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp154,31,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp154,145,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp154,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp154,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp154,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp154,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp154,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp154,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp154,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp154,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp154,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp154,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp154,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp154,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp154,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp154,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp154,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp154,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp154,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp154,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp154,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp154,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp154,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp154,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp154,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp154,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp155,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp155,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp155,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp155,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp155,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp155,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp155,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp155,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp155,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp155,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp155,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp155,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp155,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp155,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp155,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp155,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp155,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp155,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp155,183,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp155,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp155,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp155,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp155,7,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp155,21,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp155,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp155,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp155,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp155,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp155,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp155,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp156,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp156,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp156,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp156,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp156,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp156,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp156,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp156,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp156,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp156,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp156,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp156,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp156,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp156,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp156,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp156,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp156,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp156,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp156,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp156,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp156,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp156,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp156,9,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp156,4,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp156,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp156,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp156,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp156,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp156,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp156,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp157,0,GR,0,ep,presente,membranacea,0.001
MR00,sp157,0,MR,0,ep,presente,membranacea,0.001
PR00,sp157,0,PR,0,ep,presente,membranacea,0.001
GR010,sp157,4,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp157,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp157,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp157,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp157,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp157,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp157,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp157,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp157,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp157,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp157,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp157,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp157,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp157,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp157,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp157,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp157,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp157,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp157,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp157,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp157,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp157,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp157,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp157,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp157,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp157,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp157,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp158,0,GR,0,ep,presente,membranacea,0.001
MR00,sp158,0,MR,0,ep,presente,membranacea,0.001
PR00,sp158,0,PR,0,ep,presente,membranacea,0.001
GR010,sp158,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp158,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp158,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp158,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp158,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp158,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp158,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp158,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp158,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp158,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp158,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp158,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp158,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp158,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp158,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp158,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp158,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp158,14,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp158,50,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp158,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp158,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp158,8,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp158,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp158,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp158,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp158,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp158,32,PR,1400,ep,presente,membranacea,1.001
GR00,sp159,0,GR,0,ep,presente,membranacea,0.001
MR00,sp159,0,MR,0,ep,presente,membranacea,0.001
PR00,sp159,0,PR,0,ep,presente,membranacea,0.001
GR010,sp159,3,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp159,4,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp159,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp159,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp159,24,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp159,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp159,36,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp159,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp159,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp159,26,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp159,20,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp159,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp159,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp159,7,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp159,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp159,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp159,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp159,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp159,3,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp159,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp159,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp159,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp159,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp159,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp159,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp159,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp159,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp160,0,GR,0,ep,presente,membranacea,0.001
MR00,sp160,0,MR,0,ep,presente,membranacea,0.001
PR00,sp160,0,PR,0,ep,presente,membranacea,0.001
GR010,sp160,3,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp160,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp160,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp160,13,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp160,65,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp160,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp160,25,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp160,16,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp160,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp160,7,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp160,32,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp160,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp160,275,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp160,30,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp160,5,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp160,54,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp160,34,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp160,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp160,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp160,120,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp160,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp160,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp160,5,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp160,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp160,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp160,88,MR,1400,ep,presente,membranacea,1.001
PR1400,sp160,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp161,0,GR,0,ep,presente,membranacea,0.001
MR00,sp161,0,MR,0,ep,presente,membranacea,0.001
PR00,sp161,0,PR,0,ep,presente,membranacea,0.001
GR010,sp161,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp161,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp161,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp161,1,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp161,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp161,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp161,2,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp161,2,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp161,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp161,7,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp161,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp161,2,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp161,4,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp161,17,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp161,2,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp161,26,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp161,12,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp161,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp161,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp161,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp161,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp161,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp161,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp161,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp161,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp161,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp161,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp162,0,GR,0,ep,presente,membranacea,0.001
MR00,sp162,0,MR,0,ep,presente,membranacea,0.001
PR00,sp162,0,PR,0,ep,presente,membranacea,0.001
GR010,sp162,40,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp162,4,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp162,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp162,2,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp162,2,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp162,1,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp162,7,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp162,5,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp162,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp162,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp162,11,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp162,0,PR,400,ep,presente,membranacea,0.2867142857
